tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,inbound_flag,brand_hint,normalized_text,text_length,word_count
1745993,526417,True,Tue Nov 07 08:10:54 +0000 2017,What the .... after last update I cannot hear clearly on my receiver!!! @AppleSupport,1745992,,True,AppleSupport,what the .... after last update i cannot hear clearly on my receiver!!! @applesupport,85,14
1746164,293169,True,Tue Oct 17 19:40:27 +0000 2017,@115888 just my opinion of my experience with them... take it for what it's worth. 10),"1746163,1746165",,True,SpotifyCares,@115888 just my opinion of my experience with them... take it for what it's worth. 10),86,16
1746935,526657,True,Thu Oct 19 09:37:38 +0000 2017,@sainsburys Hi - I'm from Republic of Ireland - don't have a nectar card - very annoyed with this!,1746936,1746934.0,True,sainsburys,@sainsburys hi - i'm from republic of ireland - don't have a nectar card - very annoyed with this!,98,19
1747413,166735,True,Tue Nov 07 10:35:14 +0000 2017,I️ keep my head up looking torward my goal. I also know when to slow down and catch my breath so that I can finish strong. #BFC530 https://t.co/7KEFYhgAgE,1747412,,True,unknown,i️ keep my head up looking torward my goal. i also know when to slow down and catch my breath so that i can finish strong. #bfc530 https://t.co/7kefyhgage,154,28
174762,153501,True,Fri Nov 24 23:16:50 +0000 2017,@sprintcare I don’t want another case put in. I want it unlocked. I paid $615. It needs to be unlocked TODAY. no ifs ands or butts.,,174760.0,True,unknown,@sprintcare i don’t want another case put in. i want it unlocked. i paid $615. it needs to be unlocked today. no ifs ands or butts.,131,26
1748007,526935,True,Tue Nov 07 12:08:43 +0000 2017,"Hey @AppleSupport, take a look at the attachments (top of the images). This happens very often on my iPhone 6S  running iOS 11.1 https://t.co/AopcOjMcHz",1748006,,True,AppleSupport,"hey @applesupport, take a look at the attachments (top of the images). this happens very often on my iphone 6s running ios 11.1 https://t.co/aopcojmchz",152,24
1748132,156884,True,Tue Nov 07 16:11:42 +0000 2017,"@AmazonHelp Thanks, TM. I've asked the question and waiting for a reply.",1748134,1748131.0,True,AmazonHelp,"@amazonhelp thanks, tm. i've asked the question and waiting for a reply.",72,12
1748367,366166,True,Mon Nov 06 16:11:44 +0000 2017,@115766 @ATVIAssist I got a heroic uniform ( Mechanzied Infantry) from the supply box but its not showing up... any clue?,1748366,,True,ATVIAssist,@115766 @atviassist i got a heroic uniform ( mechanzied infantry) from the supply box but its not showing up... any clue?,121,21
1748438,437650,True,Tue Nov 07 20:34:53 +0000 2017,@ChipotleTweets @527035 So you only honor veterans for 4 hours a year on some random day near Veteran's day? Got it.,1748439,1748437.0,True,unknown,@chipotletweets @527035 so you only honor veterans for 4 hours a year on some random day near veteran's day? got it.,116,21
1748528,527057,True,Tue Nov 07 15:44:43 +0000 2017,@116245 Hi your bolton shopping park store never answer the phone. Please can u ring them been trying for 2 days!,1748527,,True,ArgosHelpers,@116245 hi your bolton shopping park store never answer the phone. please can u ring them been trying for 2 days!,113,21
1748589,527066,True,Tue Nov 07 14:23:16 +0000 2017,@DunkinDonuts: OMG! I just saw a mouse behind the counter of Dunkin Donuts in Philadelphia 2 penn center( Near to Taco Bell) embarrassing!!!,1748588,,True,DunkinDonuts,@dunkindonuts: omg! i just saw a mouse behind the counter of dunkin donuts in philadelphia 2 penn center( near to taco bell) embarrassing!!!,140,23
1748682,501947,True,Tue Nov 07 12:24:09 +0000 2017,I have an essay in this that I️ think is very good. https://t.co/ec317rAEtu,1748681,,True,unknown,i have an essay in this that i️ think is very good. https://t.co/ec317raetu,75,13
1749310,527252,True,Tue Nov 07 14:36:23 +0000 2017,I’m so sad that chorizo is gone at chipotle 😭😭😭 It was my favorite! @ChipotleTweets,1749309,,True,ChipotleTweets,i’m so sad that chorizo is gone at chipotle 😭😭😭 it was my favorite! @chipotletweets,83,15
1750397,152855,True,Tue Nov 07 15:11:50 +0000 2017,"@AppleSupport I wanna join the Apple upgrade plan for T-mobile, but there isn't an Apple Store nor a T-mobile store around me, can I call?",1750396,,True,AppleSupport,"@applesupport i wanna join the apple upgrade plan for t-mobile, but there isn't an apple store nor a t-mobile store around me, can i call?",138,25
1750551,527539,True,Tue Nov 07 17:48:43 +0000 2017,"@AmazonHelp En l'occurrence, Amazon Instant Video sur Wii U ne se connecte qu'à des comptes UK... y aurai-je accès aux vidéos avec un abonnement FR ?",1751606,1750550.0,True,AmazonHelp,"@amazonhelp en l'occurrence, amazon instant video sur wii u ne se connecte qu'à des comptes uk... y aurai-je accès aux vidéos avec un abonnement fr ?",149,26
1750729,527325,True,Tue Nov 07 17:59:19 +0000 2017,"Another day, another suicide. What's that @VirginTrains? 4 in a fortnight? Very sad so many folk are struggling so much with mental health 😢",1750728,,True,VirginTrains,"another day, another suicide. what's that @virgintrains? 4 in a fortnight? very sad so many folk are struggling so much with mental health 😢",140,24
1750846,527592,True,Fri Dec 01 10:57:58 +0000 2017,@ArgosHelpers @116245 It's now day 7 and still no refund. Down to you to find out where my money is now.,1750844,,True,ArgosHelpers,@argoshelpers @116245 it's now day 7 and still no refund. down to you to find out where my money is now.,104,21
175109,157097,True,Thu Nov 23 21:48:47 +0000 2017,@157096 @115993 Where do you live .. in the jungle 😱😂?,175108,175110.0,True,unknown,@157096 @115993 where do you live .. in the jungle 😱😂?,54,11
1751171,527646,True,Tue Nov 07 17:56:31 +0000 2017,@MicrosoftHelps Yes it never stopped,1751173,1751170.0,True,MicrosoftHelps,@microsofthelps yes it never stopped,36,5
1751215,527656,True,Tue Nov 07 18:09:55 +0000 2017,@VerizonSupport I placed the order over the phone. The person who helped me did NOT read back my address. Fedex was unable to complete the delivery. 3/?,1751213,1751216.0,True,unknown,@verizonsupport i placed the order over the phone. the person who helped me did not read back my address. fedex was unable to complete the delivery. 3/?,152,27
1751264,527664,True,Tue Nov 07 18:36:00 +0000 2017,@AskPayPal @527663 How? 😂,,1751262.0,True,unknown,@askpaypal @527663 how? 😂,25,4
1751403,527694,True,Tue Nov 07 15:24:59 +0000 2017,@AppleSupport is there a work around or when is fix coming for Apple Music app? Crashes every time it’s started on new iPhone X 😡,1751401,,True,AppleSupport,@applesupport is there a work around or when is fix coming for apple music app? crashes every time it’s started on new iphone x 😡,129,25
1751675,527767,True,Tue Nov 07 19:04:04 +0000 2017,@VirginTrains How long until we move from Wolverton?,1751677,1751674.0,True,VirginTrains,@virgintrains how long until we move from wolverton?,52,8
1751705,527567,True,Tue Nov 07 18:26:36 +0000 2017,"@VirginTrains Thanks, I'll sit tight at watford j then!",,1751704.0,True,unknown,"@virgintrains thanks, i'll sit tight at watford j then!",55,9
1751827,527805,True,Tue Oct 17 21:01:44 +0000 2017,#Amazonfail tired of being sent defective products that someone clearly returned to Amazon &amp; then they resend to someone else. @AmazonHelp,1751826,,True,AmazonHelp,#amazonfail tired of being sent defective products that someone clearly returned to amazon &amp; then they resend to someone else. @amazonhelp,142,21
1752981,518037,True,Tue Nov 07 07:53:17 +0000 2017,@116062 Fun update: @116062 has emailed me 4000+ times tonight! https://t.co/JAw6CB0uPR,2114976,1752979.0,True,unknown,@116062 fun update: @116062 has emailed me 4000+ times tonight! https://t.co/jaw6cb0upr,87,11
1753116,528089,True,Tue Nov 07 18:39:06 +0000 2017,@ArgosHelpers Awww no way! Thanks anyway!,,1753115.0,True,unknown,@argoshelpers awww no way! thanks anyway!,41,6
1753193,458964,True,Tue Nov 07 15:59:26 +0000 2017,"@AppleSupport Now the music keeps skipping, these iPhones are a joke! Ironically my warranty ran out last weekend.",1753192,1753194.0,True,AppleSupport,"@applesupport now the music keeps skipping, these iphones are a joke! ironically my warranty ran out last weekend.",114,18
1753267,528122,True,Mon Nov 06 20:39:25 +0000 2017,Hey @115858 eye would love to use the letter that sounds like eye 🤬,1753266,,True,unknown,hey @115858 eye would love to use the letter that sounds like eye 🤬,67,14
1754121,528333,True,Tue Nov 07 19:36:21 +0000 2017,"@AppleSupport No, sitting on the desk next to me, app pops up as small centered purple box, a shortcut, this not in full app",,1754120.0,True,unknown,"@applesupport no, sitting on the desk next to me, app pops up as small centered purple box, a shortcut, this not in full app",124,24
1754570,528448,True,Sat Oct 28 23:01:15 +0000 2017,@122172 @ATVIAssist,1754563,1754571.0,True,unknown,@122172 @atviassist,19,2
1754745,528484,True,Tue Oct 17 16:30:51 +0000 2017,@HPSupport I can't change my wireless connection &amp; apparently the help has charge due my device is not longer guaranteed #hpcswus #hpprnt,"1754743,1754746",,True,HPSupport,@hpsupport i can't change my wireless connection &amp; apparently the help has charge due my device is not longer guaranteed #hpcswus #hpprnt,141,22
1754945,528530,True,Tue Nov 07 14:26:57 +0000 2017,We at Share a Star love the new @marksandspencer &amp; @139432 #Christmas advert https://t.co/CfD1oCINNW,1754944,,True,marksandspencer,we at share a star love the new @marksandspencer &amp; @139432 #christmas advert https://t.co/cfd1ocinnw,104,14
1754992,528543,True,Tue Oct 17 20:20:06 +0000 2017,"@DropboxSupport @118190 @118189 Thx, runs smooth now, on all devices; desktop, tablet and touch",1754991,1754993.0,True,DropboxSupport,"@dropboxsupport @118190 @118189 thx, runs smooth now, on all devices; desktop, tablet and touch",95,14
1755029,528550,True,Tue Nov 07 15:25:03 +0000 2017,@137680 Is this 4 select sellers or can any1 who meets the reqs offer guaranteed delivery? Great add on btw. Excited to offer to customers.,1755028,1755030.0,True,AskeBay,@137680 is this 4 select sellers or can any1 who meets the reqs offer guaranteed delivery? great add on btw. excited to offer to customers.,139,25
1755107,380205,True,Tue Oct 17 18:24:37 +0000 2017,"Why @116230 10 sucks:

25 seconds to open calc.exe https://t.co/U1k4BAk0Bc",1755105,,True,MicrosoftHelps,why @116230 10 sucks: 25 seconds to open calc.exe https://t.co/u1k4bak0bc,74,10
1755157,528587,True,Tue Nov 07 19:22:08 +0000 2017,"@AppleSupport Yes, I️ have to restart my phone at least twice a day!",1755159,1755156.0,True,AppleSupport,"@applesupport yes, i️ have to restart my phone at least twice a day!",68,13
1755941,528756,True,Tue Oct 17 20:43:41 +0000 2017,@115821 Now me and my neighbors are constantly missing packages because they are not being placed in the secure lockers. This is ridiculous!,1755939,1755946.0,True,AmazonHelp,@115821 now me and my neighbors are constantly missing packages because they are not being placed in the secure lockers. this is ridiculous!,140,23
175605,153030,True,Fri Nov 24 23:59:44 +0000 2017,@AmericanAir Any tips on finding someone to help me in the airport?,175602,175606.0,True,AmericanAir,@americanair any tips on finding someone to help me in the airport?,67,12
1756164,528797,True,Tue Nov 07 18:31:10 +0000 2017,Just entered a prize draw to win a Star Wars holiday for 4 at https://t.co/KtM5wkU02e! @116245 https://t.co/Gho8qUZEMH,1756163,,True,ArgosHelpers,just entered a prize draw to win a star wars holiday for 4 at https://t.co/ktm5wku02e! @116245 https://t.co/gho8quzemh,118,17
1756595,528919,True,Tue Nov 07 19:33:10 +0000 2017,"@Uber_Support Oh I did, though you refunded me the $15, you haven't addressed the fact that because of you, I spent $60 on a ride instead of $30",,1756594.0,True,unknown,"@uber_support oh i did, though you refunded me the $15, you haven't addressed the fact that because of you, i spent $60 on a ride instead of $30",144,28
1756689,332488,True,Mon Nov 06 19:10:33 +0000 2017,Man. @comcastcares is crippling us this morning. https://t.co/psjfXoMbgD,"1756690,1756691,1756688,1756692,1756693",,True,unknown,man. @comcastcares is crippling us this morning. https://t.co/psjfxombgd,72,8
1757113,529046,True,Tue Oct 17 19:14:16 +0000 2017,We just sat here for 15 mins and nobody else got on @SouthwestAir (30 mins past takeoff),1757112,,True,SouthwestAir,we just sat here for 15 mins and nobody else got on @southwestair (30 mins past takeoff),88,17
1757240,481102,True,Tue Oct 17 20:48:10 +0000 2017,@115911 Thank you..it keeps adding up from all my saves! #TmobileTuesdays https://t.co/ZHM4ha3aGN,1757239,,True,TMobileHelp,@115911 thank you..it keeps adding up from all my saves! #tmobiletuesdays https://t.co/zhm4ha3agn,97,12
1757540,529143,True,Tue Nov 21 02:05:48 +0000 2017,@XboxSupport @529142  https://t.co/Hq6vlhKMfs,1757550,1757539.0,True,unknown,@xboxsupport @529142 https://t.co/hq6vlhkmfs,45,3
1758270,529321,True,Tue Nov 07 19:35:41 +0000 2017,"Someone seriously hacked my Spotify and deleted all my playlists, that is the devils work right there.",1758269,,True,SpotifyCares,"someone seriously hacked my spotify and deleted all my playlists, that is the devils work right there.",102,17
1758445,529354,True,Tue Nov 07 20:11:50 +0000 2017,"@ATVIAssist @396004 I haven’t even gotten anything from the pre order bundle, I’m able to download the stuff but I never got it in the mail",,1758443.0,True,unknown,"@atviassist @396004 i haven’t even gotten anything from the pre order bundle, i’m able to download the stuff but i never got it in the mail",139,26
